Tahun,Upah,Upah Minimum Provinsi,Garis Kemiskinan,Pengeluaran,Label,Jenis,Provinsi,Daerah,Periode
2015,1412253.7935569307,11327.11424994144,74918.0,294748.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,September
2015,1412253.7935569307,11327.11424994144,81638.0,294748.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,Maret
2015,1412253.7935569307,11327.11424994144,84127.0,358838.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2015,1412253.7935569307,11327.11424994144,89744.00000000003,358838.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2015,1412253.7935569307,11327.11424994144,370839.0,986147.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,September
2015,1412253.7935569307,11327.11424994144,386728.0,986147.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2015,1412253.7935569307,11327.11424994144,326283.0,653859.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,September
2015,1412253.7935569307,11327.11424994144,346088.0,653859.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2015,1412253.7935569307,11327.11424994144,337996.0,741206.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2015,1412253.7935569307,11327.11424994144,356772.0,741206.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,279240.0,491261.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,September
2016,1451021.7860096167,12646.295274401651,284222.0,491261.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,Maret
2016,1451021.7860096167,12646.295274401651,272168.0,383391.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,September
2016,1451021.7860096167,12646.295274401651,273647.0,383391.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,274437.0,412617.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2016,1451021.7860096167,12646.295274401651,276216.0,412617.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,113248.0,551369.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,September
2016,1451021.7860096167,12646.295274401651,114155.0,551369.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,Maret
2016,1451021.7860096167,12646.295274401651,82510.0,311439.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,September
2016,1451021.7860096167,12646.295274401651,84145.0,311439.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,90485.0,376444.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2016,1451021.7860096167,12646.295274401651,92376.0,376444.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,392488.0,1042631.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,September
2016,1451021.7860096167,12646.295274401651,398378.0,1042631.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2016,1451021.7860096167,12646.295274401651,354678.0,694830.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,September
2016,1451021.7860096167,12646.295274401651,357792.0,694830.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2016,1451021.7860096167,12646.295274401651,364922.0,789061.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2016,1451021.7860096167,12646.295274401651,368592.0,789061.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,302761.0,558327.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,September
2017,1568153.5496833907,13700.531112119585,307473.0,558327.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,Maret
2017,1568153.5496833907,13700.531112119585,285183.0,433581.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,September
2017,1568153.5496833907,13700.531112119585,286434.0,433581.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,289705.0,467939.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2017,1568153.5496833907,13700.531112119585,291600.0,467939.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,117466.0,569779.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,September
2017,1568153.5496833907,13700.531112119585,119599.0,569779.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,Maret
2017,1568153.5496833907,13700.531112119585,86711.0,309728.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,September
2017,1568153.5496833907,13700.531112119585,90615.0,309728.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,95176.0,381353.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2017,1568153.5496833907,13700.531112119585,98583.0,381353.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,420227.0,1128106.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,September
2017,1568153.5496833907,13700.531112119585,427072.0,1128106.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2017,1568153.5496833907,13700.531112119585,371894.0,743310.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,September
2017,1568153.5496833907,13700.531112119585,377049.0,743310.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2017,1568153.5496833907,13700.531112119585,384881.0,849293.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2017,1568153.5496833907,13700.531112119585,390183.0,849293.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,321620.0,560502.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,September
2018,1643344.1400275677,14905.378282294985,327530.0,560502.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan,Maret
2018,1643344.1400275677,14905.378282294985,293926.0,444007.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,September
2018,1643344.1400275677,14905.378282294985,299041.0,444007.0,Ekonomi Berkembang,Makanan,LAMPUNG,Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,301234.0,478451.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2018,1643344.1400275677,14905.378282294985,306926.0,478451.0,Ekonomi Berkembang,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,122626.0,616817.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,September
2018,1643344.1400275677,14905.378282294985,125522.0,616817.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan,Maret
2018,1643344.1400275677,14905.378282294985,92038.0,371715.99999999994,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,September
2018,1643344.1400275677,14905.378282294985,93159.99999999997,371715.99999999994,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,101073.00000000003,444185.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2018,1643344.1400275677,14905.378282294985,102954.0,444185.0,Ekonomi Berkembang,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,444246.0,1177319.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,September
2018,1643344.1400275677,14905.378282294985,453053.0,1177319.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2018,1643344.1400275677,14905.378282294985,385965.0,815724.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,September
2018,1643344.1400275677,14905.378282294985,392201.0,815724.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2018,1643344.1400275677,14905.378282294985,402307.0,922637.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2018,1643344.1400275677,14905.378282294985,409880.0,922637.0,Ekonomi Berkembang,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,335947.0,570592.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,September
2019,1753163.7912458528,16112.914552251017,344994.0,570592.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,Maret
2019,1753163.7912458528,16112.914552251017,304512.0,446555.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,September
2019,1753163.7912458528,16112.914552251017,318866.0,446555.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,313620.0,484799.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2019,1753163.7912458528,16112.914552251017,326364.0,484799.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,127707.00000000003,620054.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,September
2019,1753163.7912458528,16112.914552251017,132076.99999999997,620054.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,Maret
2019,1753163.7912458528,16112.914552251017,94425.0,365841.00000000006,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,September
2019,1753163.7912458528,16112.914552251017,97828.0,365841.00000000006,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,104689.0,444224.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2019,1753163.7912458528,16112.914552251017,108311.0,444224.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,463654.0,1190647.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,September
2019,1753163.7912458528,16112.914552251017,477071.0,1190647.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2019,1753163.7912458528,16112.914552251017,398937.0,812396.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,September
2019,1753163.7912458528,16112.914552251017,416694.0,812396.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2019,1753163.7912458528,16112.914552251017,418309.0,929024.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2019,1753163.7912458528,16112.914552251017,434675.0,929024.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,364654.0,587511.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,September
2020,2075586.5612171239,17495.38727289577,367275.0,587511.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,Maret
2020,2075586.5612171239,17495.38727289577,333219.0,466590.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,September
2020,2075586.5612171239,17495.38727289577,335769.0,466590.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,342151.0,503976.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2020,2075586.5612171239,17495.38727289577,344944.0,503976.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,136066.0,643043.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,September
2020,2075586.5612171239,17495.38727289577,137055.0,643043.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,Maret
2020,2075586.5612171239,17495.38727289577,100624.0,393202.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,September
2020,2075586.5612171239,17495.38727289577,101339.0,393202.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,111581.00000000003,470447.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2020,2075586.5612171239,17495.38727289577,112551.0,470447.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,500720.0,1230554.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,September
2020,2075586.5612171239,17495.38727289577,504330.0,1230554.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2020,2075586.5612171239,17495.38727289577,433843.0,859792.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,September
2020,2075586.5612171239,17495.38727289577,437107.0,859792.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2020,2075586.5612171239,17495.38727289577,453732.0,974423.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2020,2075586.5612171239,17495.38727289577,457495.0,974423.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,375720.0,622926.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,September
2021,2118631.449634341,17495.38002464838,392074.0,622926.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,Maret
2021,2118631.449634341,17495.38002464838,347870.0,501084.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,September
2021,2118631.449634341,17495.38002464838,361365.0,501084.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,356329.0,539963.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2021,2118631.449634341,17495.38002464838,370907.0,539963.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,140283.0,693670.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,September
2021,2118631.449634341,17495.38002464838,143059.0,693670.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,Maret
2021,2118631.449634341,17495.38002464838,103341.0,395456.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,September
2021,2118631.449634341,17495.38002464838,111553.0,395456.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,115110.00000000003,490615.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2021,2118631.449634341,17495.38002464838,121713.0,490615.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,516003.0,1316597.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,September
2021,2118631.449634341,17495.38002464838,535133.0,1316597.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2021,2118631.449634341,17495.38002464838,451211.0,896541.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,September
2021,2118631.449634341,17495.38002464838,472918.0,896541.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2021,2118631.449634341,17495.38002464838,471439.0,1030578.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2021,2118631.449634341,17495.38002464838,492620.0,1030578.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,412358.0,644379.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,September
2022,1841874.891413387,17556.881403728297,439148.0,644379.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan,Maret
2022,1841874.891413387,17556.881403728297,372425.0,542452.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,September
2022,1841874.891413387,17556.881403728297,392553.0,542452.0,Ekonomi Maju,Makanan,LAMPUNG,Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,384769.0,575672.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2022,1841874.891413387,17556.881403728297,406732.0,575672.0,Ekonomi Maju,Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,148109.0,674903.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,September
2022,1841874.891413387,17556.881403728297,156844.0,674903.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan,Maret
2022,1841874.891413387,17556.881403728297,120198.0,414416.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,September
2022,1841874.891413387,17556.881403728297,130606.0,414416.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,129270.00000000003,499314.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,September
2022,1841874.891413387,17556.881403728297,139260.0,499314.0,Ekonomi Maju,Non-Makanan,LAMPUNG,Pedesaan & Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,560467.0,1319283.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,September
2022,1841874.891413387,17556.881403728297,595992.0,1319283.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan,Maret
2022,1841874.891413387,17556.881403728297,492623.0,956868.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,September
2022,1841874.891413387,17556.881403728297,523159.0,956868.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Perkotaan,Maret
2022,1841874.891413387,17556.881403728297,514039.0,1074987.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,September
2022,1841874.891413387,17556.881403728297,545992.0,1074987.0,Ekonomi Maju,Gabungan (Total),LAMPUNG,Pedesaan & Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,330178.0,606905.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan,September
2015,1764890.7640518255,15088.954643869183,362214.0,606905.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan,Maret
2015,1764890.7640518255,15088.954643869183,375657.0,551553.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Perkotaan,September
2015,1764890.7640518255,15088.954643869183,406405.0,551553.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,353260.0,578812.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,September
2015,1764890.7640518255,15088.954643869183,384643.0,578812.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,145300.0,613072.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan,September
2015,1764890.7640518255,15088.954643869183,154621.0,613072.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan,Maret
2015,1764890.7640518255,15088.954643869183,125875.0,467700.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Perkotaan,September
2015,1764890.7640518255,15088.954643869183,136327.0,467700.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,135441.0,539290.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,September
2015,1764890.7640518255,15088.954643869183,145336.0,539290.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,475478.0,1219977.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan,September
2015,1764890.7640518255,15088.954643869183,516835.0,1219977.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan,Maret
2015,1764890.7640518255,15088.954643869183,501532.0,1019252.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Perkotaan,September
2015,1764890.7640518255,15088.954643869183,542732.0,1019252.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Perkotaan,Maret
2015,1764890.7640518255,15088.954643869183,488701.0,1118101.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,September
2015,1764890.7640518255,15088.954643869183,529979.0,1118101.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,Maret
2016,1985219.8884181583,16839.40638786446,365938.0,633225.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan,September
2016,1985219.8884181583,16839.40638786446,387559.0,633225.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan,Maret
2016,1985219.8884181583,16839.40638786446,409399.0,558613.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Perkotaan,September
2016,1985219.8884181583,16839.40638786446,427177.0,558613.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Perkotaan,Maret
2016,1985219.8884181583,16839.40638786446,388454.0,596381.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,September
2016,1985219.8884181583,16839.40638786446,407858.0,596381.0,Ekonomi Berkembang,Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,Maret
2016,1985219.8884181583,16839.40638786446,155835.0,722576.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan,September
2016,1985219.8884181583,16839.40638786446,166122.0,722576.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan,Maret
2016,1985219.8884181583,16839.40638786446,137599.0,505734.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Perkotaan,September
2016,1985219.8884181583,16839.40638786446,146405.0,505734.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Perkotaan,Maret
2016,1985219.8884181583,16839.40638786446,145776.0,615498.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,September
2016,1985219.8884181583,16839.40638786446,156533.0,615498.0,Ekonomi Berkembang,Non-Makanan,KEP. BANGKA BELITUNG,Pedesaan & Perkotaan,Maret
2016,1985219.8884181583,16839.40638786446,521773.0,1355801.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan,September
2016,1985219.8884181583,16839.40638786446,553681.0,1355801.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Pedesaan,Maret
2016,1985219.8884181583,16839.40638786446,546998.0,1064347.0,Ekonomi Berkembang,Gabungan (Total),KEP. BANGKA BELITUNG,Perkotaan,September
